,ID,Tweet,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Polarity,Emotions,ProcessedText,Handle,DerivedDate,hhmmss,DayCat
2255,2255,RT @hatpegsnick: .@Fly_Norwegian Flew CPH to LGW today w/ 12 musical instruments. Refused counter assistance - normal? @Ryanair &amp; @easyJet…,FALSE,0,NA,1/25/2018 8:15,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",softbegcaka1979,4,TRUE,FALSE,NA,NA,negative,unknown,RT @PSBray: Very chatty and polite Captain announcement on #EZY1928 @easyJet CDG&gt;MAN,@easyJet,1/25/2018 8:15,8:15:00,Morning
2256,2256,@easyJet this misleading information regarding gate closing times = 30min before departure is blatantly wrong. Gate… https://t.co/fWXWObPxv1,FALSE,0,easyJet,1/25/2018 8:10,TRUE,NA,9.56E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoachWynne,0,FALSE,FALSE,NA,NA,negative,unknown,"Is there an @easyJet feedback form I can fill in? Because the pilot on my flight was hella fine, and that deserves acknowledgement.",@easyJet,1/25/2018 8:10,8:10:00,Morning
2257,2257,RT @GemmaBorwick: Nicely done @easyJet LGW-GLA cancelled so you rebooked us onto an already full STN-GLA. Terrible dishonest service.,FALSE,0,NA,1/25/2018 8:09,FALSE,NA,9.56E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,6,TRUE,FALSE,NA,NA,negative,fear,"""The upbeat numbers sent @easyJet shares 5% higher"" - a great start with our new CEO Johan Lundgren! #easyJet… t.co/AJLeptRMP3",@easyJet,1/25/2018 8:09,8:09:00,Morning
2258,2258,RT @GemmaBorwick: Nicely done @easyJet LGW-GLA cancelled so you rebooked us onto an already full STN-GLA. Terrible dishonest service.,FALSE,0,NA,1/25/2018 8:04,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BrookFr40245074,6,TRUE,FALSE,NA,NA,negative,fear,RT @braekning: @easyJet stuck in tarmac at ORLY for 30 min already.  no buses.  No way into terminal.,@easyJet,1/25/2018 8:04,8:04:00,Morning
2259,2259,RT @ACE_Aeropuerto: 24-01-2018 #HBJXI @easyJet #a320 @Airbus at @ACE_Aeropuerto #Lanzarote #planespotting by @ACE_spotter @controladores @E…,FALSE,0,NA,1/25/2018 7:46,FALSE,NA,9.56E+17,NA,"<a href=""http://www.planespottingiscool.com"" rel=""nofollow"">PlaneSpotterRetweet</a>",PlaneSpotIsCool,6,TRUE,FALSE,NA,NA,positive,unknown,@easyJet your staff boarding EZY884 to Gatwick from Amsterdam are fantastically helpful and understanding.,@easyJet,1/25/2018 7:46,7:46:00,Morning
2260,2260,RT @EdwinVdW68: @easyJet_press @easyJet @easyJetEurope Strange I got an answer after I received the card. And not after 15+ emails and some…,FALSE,0,NA,1/25/2018 7:40,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",plugansultu1982,3,TRUE,FALSE,NA,NA,negative,unknown,Why can’t I book my seas on your app @easyJet ???,@easyJet,1/25/2018 7:40,7:40:00,Morning
2261,2261,RT @ACE_Aeropuerto: 24-01-2018 #HBJXI @easyJet #a320 @Airbus at @ACE_Aeropuerto #Lanzarote #planespotting by @ACE_spotter @controladores @E…,FALSE,0,NA,1/25/2018 7:39,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ACE_spotter,6,TRUE,FALSE,NA,NA,positive,unknown,"Thanks for reminding me why I try to avoid you, @easyJet - we’ve been standing on the jet bridge for at least 20 mi… t.co/tXwYavCdJx",@easyJet,1/25/2018 7:39,7:39:00,Morning
2262,2262,24-01-2018 #HBJXI @easyJet #a320 @Airbus at @ACE_Aeropuerto #Lanzarote #planespotting by @ACE_spotter… https://t.co/gkzqqsSc8F,FALSE,20,NA,1/25/2018 7:38,TRUE,NA,9.56E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ACE_Aeropuerto,6,FALSE,FALSE,NA,NA,positive,unknown,@easyJet stuck in tarmac at ORLY for 30 min already.  no buses.  No way into terminal.,@easyJet,1/25/2018 7:38,7:38:00,Morning
2263,2263,RT @MarketingWeekEd: Why @easyJet is getting rid of the chief customer officer role in favour of a chief data officer as it looks to “explo…,FALSE,0,NA,1/25/2018 7:34,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KarenJHowell,4,TRUE,FALSE,NA,NA,neutral,joy,"@easyJet outlines trading and Tegel impact on full year. 
Is aiming to release the #Tegel summer schedule shortly.… t.co/ShJ4WCSikV",@easyJet,1/25/2018 7:34,7:34:00,Morning
2264,2264,"Morningggggg <ed><U+00A0><U+00BD><ed><U+00B8><U+0083>

#grateful for another day on this planet. #grateful to have arrived back in Valencia safely. Thxs… https://t.co/L7j4HE5X1s",FALSE,2,NA,1/25/2018 7:25,TRUE,NA,9.56E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ThisIsSamAdams,1,FALSE,FALSE,NA,NA,positive,unknown,@easyJet Am I able to do this via the website or does it have to be done via phone etc?,@easyJet,1/25/2018 7:25,7:25:00,Morning
2265,2265,RT @digbylegge: Thanks @easyJet for second delay in a row on EZY814 last night. Both flights landed post-midnight costing me £95 in taxis a…,FALSE,0,NA,1/25/2018 7:23,FALSE,NA,9.56E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>",Flight_Refunds,5,TRUE,FALSE,NA,NA,negative,unknown,@easyJet Is there a fee for changing this?,@easyJet,1/25/2018 7:23,7:23:00,Morning
2266,2266,@easyJet EZY2142 1015 SXF to LTN 15 Jan Crew deservedly got a round of applause!,FALSE,1,easyJet,1/25/2018 7:22,FALSE,9.53E+17,9.56E+17,38676903,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",TrainOddity,0,FALSE,FALSE,NA,NA,positive,unknown,@easyJet how do I get a quote to reserve “the dress” next to me on a plane for the wedding dress (heard it’s a thin… t.co/fJa2YdFfue,@easyJet,1/25/2018 7:22,7:22:00,Morning
2267,2267,@scviz @easyJet Totally agree @scviz - key is a balance - the 2 dimensions of data rarely tell the whole story and… https://t.co/ZZSjSoGv6s,FALSE,0,scviz,1/25/2018 7:22,TRUE,9.56E+17,9.56E+17,228002082,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FactDeJour,0,FALSE,FALSE,NA,NA,positive,unknown,"@easyJet A member of our party has a double barrel surname. He's been check in using the last of the 2 names, is this correct?",@easyJet,1/25/2018 7:22,7:22:00,Morning
2268,2268,RT @digbylegge: Thanks @easyJet for second delay in a row on EZY814 last night. Both flights landed post-midnight costing me £95 in taxis a…,FALSE,0,NA,1/25/2018 7:20,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CaraMad34537952,5,TRUE,FALSE,NA,NA,negative,unknown,Very chatty and polite Captain announcement on #EZY1928 @easyJet CDG&gt;MAN,@easyJet,1/25/2018 7:20,7:20:00,Morning
2269,2269,RT @arkdnb: Yo @easyjet 1 hour delay and counting..... free breakfast yet?? #10.10berlintogatwick,FALSE,0,NA,1/25/2018 6:49,FALSE,NA,9.56E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">Snake8</a>",Flight_Refunds,5,TRUE,FALSE,NA,NA,positive,unknown,"£55 each return to Barcelona, thanks @easyJet we’ll have some of that! <ed><ed><ed><ed><ed><ed> #barcelona2018",@easyJet,1/25/2018 6:49,6:49:00,Morning
2270,2270,@thebuxtonblog @easyJet No one should be forced to endure Luton Airport. Without doubt the worst airport in Northern Europe.,FALSE,0,thebuxtonblog,1/25/2018 6:46,FALSE,9.56E+17,9.56E+17,20600235,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",flawedlogic_joe,0,FALSE,FALSE,NA,NA,negative,unknown,"@easyJet 
Am trying to book a flight at start of Feb for a week for my brother flying Nice to Luton. Whilst I have… t.co/7LYfSkGJTz",@easyJet,1/25/2018 6:46,6:46:00,Morning
2271,2271,RT @arkdnb: Yo @easyjet 1 hour delay and counting..... free breakfast yet?? #10.10berlintogatwick,FALSE,0,NA,1/25/2018 6:44,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",etsiotrepan1981,5,TRUE,FALSE,NA,NA,positive,unknown,Hi @easyJet can you please reply my DM thanks,@easyJet,1/25/2018 6:44,6:44:00,Morning
2272,2272,@easyJet absolutely disgusted that I've paid for speedy board and I am being made to put my luggage in the hold!!!!,FALSE,0,easyJet,1/25/2018 6:28,FALSE,NA,9.56E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_chantene,0,FALSE,FALSE,NA,NA,negative,disgust,@easyJet terrible organisation with boarding at Iceland Airport. Get everyone to go through the gate then stand wai… t.co/8yU32YDTmJ,@easyJet,1/25/2018 6:28,6:28:00,Morning
2273,2273,@RobynMellor @easyJet Did you stop the payment and try else were x,FALSE,0,RobynMellor,1/25/2018 6:28,FALSE,9.56E+17,9.56E+17,426500003,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",georgeb5566,0,FALSE,FALSE,NA,NA,negative,unknown,@LewisJelfs @easyJet The Emperor Slenguin is proud of you Lewis <ed><ed><ed><ed> t.co/nPrFGftBpn,@easyJet,1/25/2018 6:28,6:28:00,Morning
2274,2274,@scviz @easyJet Who needs easyjet anyway.,FALSE,0,scviz,1/25/2018 6:05,FALSE,9.56E+17,9.56E+17,228002082,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CJJacobi,0,FALSE,FALSE,NA,NA,positive,unknown,@CTAairport @easyJet Thank you,@easyJet,1/25/2018 6:05,6:05:00,Morning
2275,2275,Budget #airline @easyJet records jump in revenue following increase in passenger numbers - https://t.co/tOUgzOW0F4 : https://t.co/fH4RKHALAR,FALSE,0,NA,1/25/2018 5:10,FALSE,NA,9.56E+17,NA,"<a href=""http://www.flight.org"" rel=""nofollow"">Flight Crew News</a>",Aircrews,0,FALSE,FALSE,NA,NA,positive,unknown,"Nice work, @easyJet!
(For this, you get one quarter portion...) t.co/Z236XrYF13",@easyJet,1/25/2018 5:10,5:10:00,Morning
2276,2276,@SparrowhawkJack @easyJet Good luck @SparrowhawkJack,FALSE,1,SparrowhawkJack,1/25/2018 1:56,FALSE,9.55E+17,9.56E+17,2986069959,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FltSimCon,0,FALSE,FALSE,NA,NA,positive,joy,@grainnewalsh @easyJet Luckily I'm not in charge of making announcements ... and will be drinking water rather than… t.co/E0mA4Pl0u9,@easyJet,1/25/2018 1:56,1:56:00,Morning
2277,2277,RT @MarketingWeekEd: Why @easyJet is getting rid of the chief customer officer role in favour of a chief data officer as it looks to “explo…,FALSE,0,NA,1/25/2018 0:07,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fraasco85,4,TRUE,FALSE,NA,NA,neutral,joy,@alaninbelfast @easyJet That would be even worse than pouring tea on people,@easyJet,1/25/2018 0:07,0:07:00,Morning
2278,2278,@easyJet 10/01/18 MAN - LPA The staff were amazing. Especially Benji and (I think his name was) Dan (he said he was… https://t.co/t7foa0A83x,FALSE,1,easyJet,1/24/2018 23:59,TRUE,NA,9.56E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joannelancaste9,0,FALSE,FALSE,NA,NA,positive,anger,Nice of @easyJet to break my bag and damage my golf clubs...Oh and then not reply to my email #poor #easyjet #CustomerService #golf,@easyJet,1/24/2018 23:59,23:59:00,Night
2279,2279,@murphy_1995 @TomSmith_9 @easyJet @DemiShaww I’m not a retard...<ed><U+00A0><U+00BD><ed><U+00B8><U+0094>,FALSE,0,murphy_1995,1/24/2018 23:47,FALSE,9.56E+17,9.56E+17,510776424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaurenHutch_xo,0,FALSE,FALSE,NA,NA,positive,unknown,@easyJet Flight was great! Perfect journey <ed><ed>,@easyJet,1/24/2018 23:47,23:47:00,Night
2280,2280,@TomSmith_9 @murphy_1995 @easyJet @DemiShaww I’m sure easy jet will have something to say if the lead person has no head... just sayin,FALSE,0,TomSmith_9,1/24/2018 23:46,FALSE,9.56E+17,9.56E+17,162118629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaurenHutch_xo,0,FALSE,FALSE,NA,NA,positive,unknown,"@easyJet Cheers <ed><ed><ed><ed><ed><ed>
Gives me time to save up for a better hotel <ed><ed><ed><ed>",@easyJet,1/24/2018 23:46,23:46:00,Night
2281,2281,@TomSmith_9 @LaurenHutch_xo @easyJet @DemiShaww Retards,FALSE,0,TomSmith_9,1/24/2018 23:46,FALSE,9.56E+17,9.56E+17,162118629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",murphy_1995,0,FALSE,FALSE,NA,NA,positive,unknown,So this would mean that Google deems it less relevant to a user than hundreds of other sites… Including (on a Londo… t.co/VLUGzmG8Vy,@easyJet,1/24/2018 23:46,23:46:00,Night
2282,2282,@LaurenHutch_xo @murphy_1995 @easyJet @DemiShaww I’ll cut your fucking head off,FALSE,0,LaurenHutch_xo,1/24/2018 23:45,FALSE,9.56E+17,9.56E+17,556121384,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TomSmith_9,0,FALSE,FALSE,NA,NA,negative,unknown,"@deb_cohen @easyJet @GeneveAeroport Hi Deb, thank you for the compliments <ed><ed> Always nice to read <ed><ed> *Peter",@easyJet,1/24/2018 23:45,23:45:00,Night
2283,2283,@cymrudigidol @fmwales @Cardiff_Airport @qatarairways I believe APD devolution is being reviewed again. But even wi… https://t.co/rigPk2Qsuj,FALSE,0,cymrudigidol,1/24/2018 23:45,TRUE,9.56E+17,9.56E+17,8.74E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JeremyBrookman2,0,FALSE,FALSE,NA,NA,positive,unknown,@CheekyChus2 @easyJet would be pissed,@easyJet,1/24/2018 23:45,23:45:00,Night
2284,2284,@TomSmith_9 @murphy_1995 @easyJet @DemiShaww was there too!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> it was one letter guys cut me some slack,FALSE,0,TomSmith_9,1/24/2018 23:45,FALSE,9.56E+17,9.56E+17,162118629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaurenHutch_xo,0,FALSE,FALSE,NA,NA,negative,unknown,@JoeCessnaPilot @ccclkkaasiireew @astondb700 @easyJet Because I pooed,@easyJet,1/24/2018 23:45,23:45:00,Night
2285,2285,@murphy_1995 @LaurenHutch_xo @easyJet Lauren the thicko,FALSE,1,murphy_1995,1/24/2018 23:44,FALSE,9.56E+17,9.56E+17,510776424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TomSmith_9,0,FALSE,FALSE,NA,NA,positive,unknown,@easyJet Great thanks Margaret I’ll DM you now,@easyJet,1/24/2018 23:44,23:44:00,Night
2286,2286,@TomSmith_9 @LaurenHutch_xo @easyJet Least I’m eligible to come now <ed><U+00A0><U+00BE><ed><U+00B4><U+00AD>,FALSE,1,TomSmith_9,1/24/2018 23:43,FALSE,9.56E+17,9.56E+17,162118629,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",murphy_1995,0,FALSE,FALSE,NA,NA,neutral,unknown,@Sophia_TX_ @easyJet thanks..that helps.,@easyJet,1/24/2018 23:43,23:43:00,Night
2287,2287,@easyJet be aware ground staff and customer services at Tenerife south totally useless not a clue a couldn't give a f××k about you...,FALSE,0,easyJet,1/24/2018 23:41,FALSE,9.53E+17,9.56E+17,38676903,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jonny1208,0,FALSE,FALSE,NA,NA,negative,unknown,@easyJet looking to go to Gran Canaria in May but can't seem to find any flights with you online. When will this be updated?,@easyJet,1/24/2018 23:41,23:41:00,Night
2288,2288,RT @Loyndy: @easyJet how come three weeks on the trot flight EZY1838 from Schiphol to Manchester has been delayed by over half an hour and…,FALSE,0,NA,1/24/2018 23:33,FALSE,NA,9.56E+17,NA,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">rtlocation8</a>",Flight_Refunds,3,TRUE,FALSE,NA,NA,negative,unknown,@easyJet You charged me £47 for something you traditionally advertise as free of charge.,@easyJet,1/24/2018 23:33,23:33:00,Night
2289,2289,"when I'm way up here, it's crystal clear. That now I'm in a whole new world with you....... Can you guess where we… https://t.co/UzVjK8KawG",FALSE,0,NA,1/24/2018 23:33,TRUE,NA,9.56E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShaneGillespie,0,FALSE,FALSE,NA,NA,neutral,unknown,@easyJet I understand that. What I don't understand is why it was compulsory for me to pay for it - this is not my… t.co/rGalr5Ntcx,@easyJet,1/24/2018 23:33,23:33:00,Night
2290,2290,RT @Loyndy: @easyJet Any reply at all would be nice.,FALSE,0,NA,1/24/2018 23:28,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mariosfireworks,1,TRUE,FALSE,NA,NA,positive,unknown,"RT @Lasaledinburgh: What?!! @easyjet flights from edimburgo to @Sevillaciudad.

Come and eat tapas with us now and get in the mood for your…",@easyJet,1/24/2018 23:28,23:28:00,Night
2291,2291,RT @Loyndy: @easyJet how come three weeks on the trot flight EZY1838 from Schiphol to Manchester has been delayed by over half an hour and…,FALSE,0,NA,1/24/2018 23:28,FALSE,NA,9.56E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",mariosfireworks,3,TRUE,FALSE,NA,NA,negative,unknown,@easyJet I've tried to enquire about transporting dry ice in hold baggage as your website states I need operator ap… t.co/fGubbbKVL8,@easyJet,1/24/2018 23:28,23:28:00,Night
2292,2292,@easyJet can I fly from Belfast to Gatwick on my driving license??,FALSE,0,easyJet,1/24/2018 23:18,FALSE,NA,9.56E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alanah_manley,0,FALSE,FALSE,NA,NA,positive,unknown,"RT @DJBourne1976: @easyJet If three of us are due to travel and one of the party may not be able to make the fligt, should I let you guys k…",@easyJet,1/24/2018 23:18,23:18:00,Night
2293,2293,@Jevon_gradley @easyJet No at Malaga. They’re all in it together anyway mate. They don’t give a monkeys about the passengers.,FALSE,0,Jevon_gradley,1/24/2018 23:15,FALSE,9.56E+17,9.56E+17,131462358,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hellothere_64,0,FALSE,FALSE,NA,NA,positive,joy,@_Thymia @easyJet @Ryanair Yes! I'm flying London to Budapest and having to use RyanAir because Easyjet only have o… t.co/fO1YM1c9xZ,@easyJet,1/24/2018 23:15,23:15:00,Night
2294,2294,@hellothere_64 @easyJet Menzies ground staff at Luton wear Easyjet uniform?,FALSE,0,hellothere_64,1/24/2018 23:04,FALSE,9.56E+17,9.56E+17,804686526,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jevon_gradley,0,FALSE,FALSE,NA,NA,positive,unknown,@PaulaaCurtis @Katy_Curtis @BootsUK @easyJet are the same! #terrible,@easyJet,1/24/2018 23:04,23:04:00,Night
2295,2295,@easyJet having just completed the fearless flying course I am booked on a flight tomorrow. Confused and worried. I… https://t.co/SAULwok5EP,FALSE,0,easyJet,1/24/2018 23:02,TRUE,NA,9.56E+17,38676903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GateKiosk,0,FALSE,FALSE,NA,NA,negative,unknown,"@easyJet If three of us are due to travel and one of the party may not be able to make the fligt, should I let you… t.co/j201ZuHbnn",@easyJet,1/24/2018 23:02,23:02:00,Night
2296,2296,@Jevon_gradley @easyJet With their easyJet uniforms on Jev. No I don’t think so.,FALSE,0,Jevon_gradley,1/24/2018 22:50,FALSE,9.56E+17,9.56E+17,131462358,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hellothere_64,0,FALSE,FALSE,NA,NA,positive,unknown,@easyJet For a #budget airline....let me just say you guys are amazing for the services you provide both ground and… t.co/pvESLjVBEV,@easyJet,1/24/2018 22:50,22:50:00,Night
